180983,14.989999771118164
1459303,19.989999771118164
1459292,11.989999771118164
180978,14.989999771118164
259847,12.989999771118164
259846,12.989999771118164
296736,12.989999771118164
296735,12.989999771118164
296734,12.989999771118164
323598,12.989999771118164
314662,12.989999771118164
323621,12.989999771118164
259885,12.989999771118164
259845,12.989999771118164
259844,8.9899997711181641
323597,12.989999771118164
314641,12.989999771118164
323596,12.989999771118164
242101,19.989999771118164
203995,14.989999771118164
